essay_id,depth_mean,depth_max,depth_list,breadth_mean,breadth_max,breadth_list,total_nodes_mean,total_nodes_max,total_nodes_list,max_branching_factor_mean,max_branching_factor_max,max_branching_factor_list,CEFR
AR_gpt-4o_10_29_573,5.5625,9,"6,5,5,6,5,4,5,6,5,7,4,5,5,5,9,7",4.5,7,"3,6,5,4,4,5,7,4,4,5,4,3,3,6,3,6",11.625,18,"11,12,11,12,9,10,15,11,10,14,9,8,8,14,18,14",4.5,7,"3,6,5,4,4,5,7,4,4,5,4,3,3,6,3,6",A2
AR_gpt-4o_10_29_574,5.647058823529412,10,"5,4,6,5,5,8,6,4,6,5,4,5,10,3,5,7,8",4.588235294117647,6,"3,6,5,6,4,3,6,5,3,5,5,5,4,5,2,5,6",12.470588235294118,20,"11,11,15,14,10,12,14,12,11,13,10,12,14,8,7,18,20",4.588235294117647,6,"3,6,5,6,4,3,6,5,3,5,5,5,4,5,2,5,6",A2
AR_gpt-4o_10_29_575,6.4,10,"6,4,8,6,10,4,5,4,6,5,7,6,6,9,10",4.466666666666667,7,"3,5,5,4,5,5,5,5,3,4,3,7,4,6,3",12.533333333333333,18,"11,10,16,10,18,10,11,10,11,9,10,18,13,16,15",4.466666666666667,7,"3,5,5,4,5,5,5,5,3,4,3,7,4,6,3",A2
AR_gpt-4o_10_29_576,7.142857142857143,12,"8,9,12,6,8,8,4,5,5,8,6,9,5,7",4.428571428571429,6,"4,5,4,5,6,4,6,3,5,4,5,3,3,5",14.714285714285714,20,"17,16,16,16,20,14,10,8,13,17,16,17,10,16",4.357142857142857,6,"3,5,4,5,6,4,6,3,5,4,5,3,3,5",A2
AR_gpt-4o_10_29_577,5.090909090909091,7,"5,5,5,5,5,4,6,3,7,4,7",4.2727272727272725,5,"3,4,3,5,5,4,5,5,4,5,4",10.272727272727273,13,"8,9,8,13,12,10,11,8,11,11,12",4.2727272727272725,5,"3,4,3,5,5,4,5,5,4,5,4",A2
AR_gpt-4o_10_29_578,5.647058823529412,8,"4,4,6,6,4,6,4,6,6,7,3,6,8,4,8,8,6",4.352941176470588,7,"4,5,5,4,3,4,5,5,6,3,5,3,5,2,7,3,5",12.058823529411764,21,"10,10,13,10,7,10,11,13,14,12,9,11,14,5,21,19,16",4.235294117647059,7,"4,5,4,4,3,4,5,4,6,3,5,3,5,2,7,3,5",A2
AR_gpt-4o_10_29_579,6.769230769230769,11,"5,9,6,11,5,6,6,3,7,8,8,8,6",4.3076923076923075,5,"3,3,5,4,5,4,5,5,4,5,3,5,5",13.923076923076923,18,"8,14,15,18,11,10,17,7,14,15,17,18,17",4.3076923076923075,5,"3,3,5,4,5,4,5,5,4,5,3,5,5",A2
AR_gpt-4o_10_29_580,6.666666666666667,10,"8,5,7,7,8,5,5,7,10,6,8,4",4.416666666666667,6,"4,5,4,6,4,3,5,4,5,5,3,5",14.833333333333334,21,"14,14,15,16,19,9,12,14,21,18,14,12",4.416666666666667,6,"4,5,4,6,4,3,5,4,5,5,3,5",A2
AR_gpt-4o_10_36_701,4.923076923076923,10,"5,4,6,3,4,5,6,5,3,10,3,6,4",3.4615384615384617,4,"3,3,4,4,4,3,3,4,4,4,4,2,3",8.615384615384615,17,"8,7,11,7,8,9,8,8,6,17,6,9,8",3.4615384615384617,4,"3,3,4,4,4,3,3,4,4,4,4,2,3",A1
AR_gpt-4o_10_36_702,6.333333333333333,11,"5,4,3,4,6,7,6,8,7,6,11,9",3.75,5,"3,3,3,3,3,4,5,4,5,4,4,4",11.666666666666666,20,"8,7,6,6,9,11,15,14,13,13,18,20",3.75,5,"3,3,3,3,3,4,5,4,5,4,4,4",A1
AR_gpt-4o_10_36_703,4.571428571428571,8,"5,4,3,2,3,4,5,5,3,8,5,7,6,4",3.2857142857142856,4,"3,3,3,3,4,3,3,4,4,3,2,4,4,3",8.142857142857142,15,"8,7,6,4,7,6,8,9,6,12,8,15,11,7",3.2857142857142856,4,"3,3,3,3,4,3,3,4,4,3,2,4,4,3",A1
AR_gpt-4o_10_36_704,4.615384615384615,8,"5,3,3,4,3,4,6,5,6,8,6,2,5",3.3846153846153846,4,"3,3,4,4,4,3,3,4,3,3,2,4,4",8.384615384615385,12,"8,6,7,8,7,7,11,9,10,12,9,5,10",3.3846153846153846,4,"3,3,4,4,4,3,3,4,3,3,2,4,4",A1
AR_gpt-4o_10_36_705,4.230769230769231,7,"5,4,3,3,5,3,3,3,5,6,5,7,3",3.4615384615384617,4,"3,3,3,3,3,4,4,4,3,3,4,4,4",7.6923076923076925,13,"8,7,6,5,8,7,8,6,8,9,9,13,6",3.4615384615384617,4,"3,3,3,3,3,4,4,4,3,3,4,4,4",A1
AR_gpt-4o_10_36_706,5.0,8,"5,4,5,4,6,4,4,3,5,7,8",3.909090909090909,6,"3,3,5,3,3,3,3,5,4,5,6",9.818181818181818,20,"8,7,11,6,10,7,7,8,10,14,20",3.909090909090909,6,"3,3,5,3,3,3,3,5,4,5,6",A1
AR_gpt-4o_10_36_707,4.0,6,"5,4,3,4,4,3,4,4,2,4,5,6,4",3.3076923076923075,4,"3,3,4,4,3,3,2,4,4,4,2,4,3",7.3076923076923075,10,"8,7,7,9,7,6,5,8,5,8,8,10,7",3.3076923076923075,4,"3,3,4,4,3,3,2,4,4,4,2,4,3",A1
AR_gpt-4o_10_36_708,4.909090909090909,7,"5,4,3,5,5,4,5,5,7,6,5",4.090909090909091,6,"3,3,4,4,4,4,5,3,5,4,6",9.545454545454545,13,"8,7,7,9,10,8,12,8,13,10,13",4.090909090909091,6,"3,3,4,4,4,4,5,3,5,4,6",A1
AR_gpt-4o_10_36_709,4.733333333333333,8,"5,4,3,3,3,3,4,3,6,3,5,8,7,7,7",3.1333333333333333,5,"3,3,3,3,2,3,2,4,4,4,3,4,2,2,5",7.533333333333333,13,"8,7,6,5,4,6,5,6,10,6,7,13,8,9,13",3.1333333333333333,5,"3,3,3,3,2,3,2,4,4,4,3,4,2,2,5",A1
AR_gpt-4o_10_36_710,4.5,7,"5,4,3,4,4,6,5,3,3,5,7,5",3.75,5,"3,3,4,4,4,3,5,4,4,4,3,4",9.083333333333334,12,"8,7,7,10,7,12,11,8,6,12,12,9",3.75,5,"3,3,4,4,4,3,5,4,4,4,3,4",A1
AR_gpt-4o_10_36_711,6.333333333333333,9,"5,5,5,7,7,6,6,7,6,6,7,9",3.9166666666666665,5,"3,4,3,4,5,4,5,4,4,2,5,4",10.916666666666666,13,"8,9,8,13,13,12,12,13,9,9,13,12",3.9166666666666665,5,"3,4,3,4,5,4,5,4,4,2,5,4",A2
AR_gpt-4o_10_36_712,8.4,13,"5,8,9,10,8,7,8,13,8,8",4.4,7,"3,3,4,4,6,5,7,4,4,4",16.4,23,"8,11,19,15,19,13,21,23,19,16",4.3,7,"3,3,4,4,6,5,7,4,4,3",A2
AR_gpt-4o_10_36_713,6.2,10,"5,5,6,7,5,7,6,10,7,4",4.4,7,"3,4,5,5,5,4,4,7,3,4",13.4,25,"8,11,10,19,13,14,13,25,11,10",4.4,7,"3,4,5,5,5,4,4,7,3,4",A2
AR_gpt-4o_10_36_714,7.0,10,"5,5,6,6,9,5,5,10,9,10",4.7,6,"3,4,5,3,5,5,5,6,5,6",15.9,28,"8,9,11,9,25,15,14,28,21,19",4.5,6,"3,4,5,3,5,5,5,6,3,6",A2
AR_gpt-4o_10_36_715,6.615384615384615,9,"5,7,4,5,7,8,8,8,8,9,5,7,5",4.6923076923076925,8,"3,4,3,6,5,4,4,5,8,4,4,5,6",15.0,25,"9,13,8,15,17,17,15,19,25,14,10,14,19",4.6923076923076925,8,"3,4,3,6,5,4,4,5,8,4,4,5,6",A2
AR_gpt-4o_10_36_716,7.153846153846154,11,"5,6,6,7,9,10,6,6,11,7,7,6,7",4.538461538461538,6,"3,6,3,4,5,4,5,5,4,6,5,4,5",14.923076923076923,25,"8,15,10,11,17,25,13,14,23,14,13,13,18",4.538461538461538,6,"3,6,3,4,5,4,5,5,4,6,5,4,5",A2
AR_gpt-4o_10_36_717,6.533333333333333,10,"5,5,7,6,10,5,4,5,6,7,8,6,9,7,8",4.4,6,"3,4,5,5,3,5,5,5,5,3,5,4,4,4,6",13.733333333333333,21,"8,11,11,19,16,13,12,15,10,13,17,10,18,12,21",4.4,6,"3,4,5,5,3,5,5,5,5,3,5,4,4,4,6",A2
AR_gpt-4o_10_36_718,7.384615384615385,14,"5,6,4,6,7,7,8,7,6,7,14,9,10",3.3846153846153846,6,"3,4,3,3,3,3,3,3,2,3,4,4,6",12.76923076923077,25,"8,11,6,12,11,11,12,11,8,13,25,20,18",3.3076923076923075,6,"3,4,3,3,3,3,3,3,2,2,4,4,6",A2
AR_gpt-4o_10_36_719,6.4,11,"5,5,5,7,6,10,11,3,6,6",4.8,7,"3,5,5,4,6,4,3,7,5,6",14.5,19,"8,14,12,17,19,16,18,10,15,16",4.8,7,"3,5,5,4,6,4,3,7,5,6",A2
AR_gpt-4o_10_36_720,5.875,9,"5,5,6,7,9,4,5,7,9,5,6,5,3,6,7,5",5.0,7,"3,4,4,5,4,7,5,7,4,6,5,5,5,6,6,4",12.9375,18,"8,9,10,15,16,17,13,18,14,13,13,12,8,14,17,10",5.0,7,"3,4,4,5,4,7,5,7,4,6,5,5,5,6,6,4",A2
AR_gpt-4o_10_41_801,4.0588235294117645,6,"4,4,4,4,5,3,4,3,5,3,4,3,4,6,5,4,4",4.176470588235294,7,"3,3,7,4,4,4,4,4,4,4,3,5,4,5,4,5,4",8.411764705882353,14,"6,7,14,8,8,8,8,6,9,7,6,9,7,13,9,10,8",4.176470588235294,7,"3,3,7,4,4,4,4,4,4,4,3,5,4,5,4,5,4",A1
AR_gpt-4o_10_41_802,4.3125,6,"4,4,4,4,6,4,3,5,5,4,5,4,5,4,4,4",3.5,4,"3,4,4,4,3,3,4,3,4,4,2,4,3,4,4,3",7.875,9,"7,8,9,8,8,7,7,9,9,7,7,8,8,8,9,7",3.5,4,"3,4,4,4,3,3,4,3,4,4,2,4,3,4,4,3",A1
AR_gpt-4o_10_41_803,4.647058823529412,9,"4,5,9,4,2,6,3,6,3,4,6,6,5,3,3,8,2",3.176470588235294,5,"3,3,2,3,3,2,4,2,3,4,3,5,3,3,4,4,3",8.0,17,"7,7,13,6,4,8,6,9,5,9,9,13,8,5,6,17,4",3.176470588235294,5,"3,3,2,3,3,2,4,2,3,4,3,5,3,3,4,4,3",A1
AR_gpt-4o_10_41_804,3.5454545454545454,4,"3,4,4,3,4,4,4,3,3,3,4",3.272727272727273,4,"4,3,4,4,4,3,3,3,3,3,2",6.7272727272727275,10,"7,8,8,7,10,6,6,5,6,5,6",3.272727272727273,4,"4,3,4,4,4,3,3,3,3,3,2",A1
AR_gpt-4o_10_41_805,4.538461538461538,7,"3,5,3,5,4,4,4,5,4,4,7,6,5",3.6153846153846154,4,"3,3,4,3,4,4,4,3,4,4,4,3,4",9.0,11,"7,9,8,8,9,9,10,7,10,8,11,11,10",3.6153846153846154,4,"3,3,4,3,4,4,4,3,4,4,4,3,4",A1
AR_gpt-4o_10_41_806,5.181818181818182,6,"5,6,4,4,5,6,5,4,6,6,6",3.8181818181818183,5,"3,4,4,4,3,2,4,5,3,5,5",9.818181818181818,12,"9,10,9,8,9,7,12,9,11,12,12",3.8181818181818183,5,"3,4,4,4,3,2,4,5,3,5,5",A1
AR_gpt-4o_10_41_807,5.117647058823529,8,"4,3,4,5,4,5,4,6,8,4,4,7,6,6,5,6,6",4.529411764705882,7,"4,4,3,5,4,7,5,3,5,5,3,4,4,6,4,5,6",11.058823529411764,16,"8,6,9,14,8,15,12,10,16,9,9,12,10,13,9,13,15",4.529411764705882,7,"4,4,3,5,4,7,5,3,5,5,3,4,4,6,4,5,6",A1
AR_gpt-4o_10_41_808,5.222222222222222,7,"5,6,6,6,5,7,3,4,5",3.5555555555555554,4,"3,4,4,4,3,2,4,4,4",9.444444444444445,12,"9,10,12,11,9,8,7,8,11",3.5555555555555554,4,"3,4,4,4,3,2,4,4,4",A1
AR_gpt-4o_10_41_809,4.142857142857143,7,"3,4,4,4,4,4,4,5,3,3,7,4,6,3",3.4285714285714284,4,"4,3,4,4,4,4,3,2,3,3,3,4,3,4",7.714285714285714,11,"6,7,8,9,8,8,6,7,6,6,11,8,11,7",3.4285714285714284,4,"4,3,4,4,4,4,3,2,3,3,3,4,3,4",A1
AR_gpt-4o_10_41_810,4.538461538461538,7,"5,4,6,4,3,4,4,4,4,4,7,3,7",3.6923076923076925,5,"3,5,4,4,4,4,4,2,3,4,4,5,2",8.461538461538462,11,"9,9,10,9,7,8,9,5,8,8,11,9,8",3.6923076923076925,5,"3,5,4,4,4,4,4,2,3,4,4,5,2",A1
AR_gpt-4o_10_41_811,6.923076923076923,11,"8,7,11,4,9,5,4,7,6,5,8,6,10",4.846153846153846,7,"3,4,7,5,6,5,5,7,4,6,4,4,3",14.615384615384615,26,"12,13,26,10,22,11,12,20,9,12,16,11,16",4.846153846153846,7,"3,4,7,5,6,5,5,7,4,6,4,4,3",A2
AR_gpt-4o_10_41_812,6.0625,8,"4,5,8,8,8,4,5,8,5,5,6,6,5,7,8,5",4.8125,6,"5,4,4,6,5,5,5,4,6,4,5,4,4,6,5,5",13.0,19,"8,8,19,17,15,10,14,15,13,10,13,11,11,14,13,17",4.8125,6,"5,4,4,6,5,5,5,4,6,4,5,4,4,6,5,5",A2
AR_gpt-4o_10_41_813,6.1875,9,"4,7,6,8,7,8,6,4,5,6,6,9,4,8,6,5",4.375,6,"3,4,4,5,4,4,4,5,4,4,4,5,6,5,4,5",11.875,19,"6,12,12,14,14,14,10,9,10,12,10,19,11,14,11,12",4.375,6,"3,4,4,5,4,4,4,5,4,4,4,5,6,5,4,5",A2
AR_gpt-4o_10_41_814,6.153846153846154,12,"5,7,6,4,6,6,4,5,5,5,7,12,8",4.846153846153846,6,"3,4,5,6,5,5,5,5,4,5,5,6,5",13.384615384615385,26,"9,12,14,10,12,11,11,12,8,14,19,26,16",4.846153846153846,6,"3,4,5,6,5,5,5,5,4,5,5,6,5",A2
AR_gpt-4o_10_41_815,6.538461538461538,9,"7,4,5,4,5,8,9,4,8,9,7,6,9",4.384615384615385,6,"3,4,5,4,5,6,5,4,4,4,5,4,4",13.153846153846153,20,"11,8,10,10,12,17,20,8,14,13,18,12,18",4.384615384615385,6,"3,4,5,4,5,6,5,4,4,4,5,4,4",A2
AR_gpt-4o_10_41_816,6.5,10,"7,5,7,6,7,7,4,10,7,6,5,8,6,6",4.5,7,"3,6,3,3,6,3,5,3,4,5,5,6,4,7",14.071428571428571,22,"11,12,14,13,14,14,10,15,11,22,14,16,9,22",4.357142857142857,7,"3,6,3,3,6,3,5,2,4,4,5,6,4,7",A2
AR_gpt-4o_10_41_817,6.818181818181818,10,"5,5,6,7,6,9,5,8,10,5,9",5.090909090909091,7,"3,4,7,5,5,6,4,6,6,4,6",15.636363636363637,22,"9,8,21,18,12,22,9,18,21,12,22",5.090909090909091,7,"3,4,7,5,5,6,4,6,6,4,6",A2
AR_gpt-4o_10_41_818,5.666666666666667,8,"5,7,7,4,4,5,4,7,8,4,6,7",5.25,7,"3,4,7,4,7,4,6,6,6,5,6,5",14.083333333333334,20,"9,14,19,8,16,9,12,20,19,10,17,16",5.25,7,"3,4,7,4,7,4,6,6,6,5,6,5",A2
AR_gpt-4o_10_41_819,6.538461538461538,9,"7,7,5,9,4,8,8,5,8,8,5,6,5",4.769230769230769,6,"3,4,5,5,5,6,5,5,5,5,5,4,5",14.384615384615385,19,"11,10,14,18,11,19,19,13,14,19,14,12,13",4.769230769230769,6,"3,4,5,5,5,6,5,5,5,5,5,4,5",A2
AR_gpt-4o_10_41_820,5.833333333333333,7,"4,7,4,5,7,6,6,7,5,6,6,7",4.25,5,"3,4,5,4,5,4,5,4,5,4,5,3",12.333333333333334,22,"8,13,10,10,22,13,11,13,12,10,14,12",4.166666666666667,5,"3,4,5,4,5,4,5,4,5,4,5,2",A2
AR_gpt-4o_10_51_1001,7.882352941176471,12,"10,10,7,7,7,12,8,6,6,11,7,4,8,8,7,8,8",4.882352941176471,7,"3,6,4,5,5,4,4,5,6,4,3,6,5,5,4,7,7",17.88235294117647,28,"15,19,15,14,20,21,19,11,21,22,13,11,20,20,14,21,28",4.764705882352941,7,"3,6,4,5,5,4,3,5,6,4,3,6,4,5,4,7,7",B1
AR_gpt-4o_10_51_1002,8.235294117647058,12,"9,9,7,7,8,12,8,8,8,9,7,9,6,9,9,5,10",4.294117647058823,6,"5,4,5,4,5,5,2,3,6,6,4,4,4,4,3,5,4",16.41176470588235,22,"22,15,19,12,15,21,13,10,21,20,14,18,14,19,17,11,18",4.294117647058823,6,"5,4,5,4,5,5,2,3,6,6,4,4,4,4,3,5,4",B1
AR_gpt-4o_10_51_1003,8.777777777777779,13,"11,8,13,7,10,6,8,8,9,10,4,7,9,8,11,7,9,13",4.611111111111111,9,"3,5,6,4,4,9,5,3,3,4,6,5,3,6,3,5,5,4",17.5,28,"17,18,28,13,15,21,22,12,13,15,12,15,17,18,15,15,23,26",4.555555555555555,9,"3,5,6,4,4,9,5,3,3,4,6,5,2,6,3,5,5,4",B1
AR_gpt-4o_10_51_1004,9.071428571428571,13,"6,7,11,8,10,13,7,11,7,12,9,6,12,8",4.857142857142857,6,"4,2,3,4,6,6,4,6,5,6,6,5,5,6",19.5,27,"10,11,18,26,19,25,15,27,17,21,19,16,25,24",4.785714285714286,6,"4,2,3,4,6,6,4,6,5,6,6,4,5,6",B1
AR_gpt-4o_10_51_1005,7.076923076923077,11,"5,8,6,7,5,7,8,5,11,7,5,7,11",4.230769230769231,6,"3,3,4,5,6,4,3,4,5,6,5,3,4",14.692307692307692,23,"8,16,13,14,12,19,13,9,21,19,12,12,23",4.230769230769231,6,"3,3,4,5,6,4,3,4,5,6,5,3,4",B1
AR_gpt-4o_10_51_1006,8.357142857142858,11,"8,8,8,5,8,9,10,8,7,10,11,6,10,9",5.071428571428571,6,"5,5,6,4,3,6,5,6,4,4,6,6,6,5",18.142857142857142,29,"20,25,21,9,14,24,19,13,12,14,29,14,23,17",4.785714285714286,6,"5,4,6,4,2,6,3,6,4,4,6,6,6,5",B1
AR_gpt-4o_10_51_1007,8.066666666666666,11,"10,6,8,6,9,5,7,7,10,7,7,11,11,6,11",4.733333333333333,6,"3,5,4,6,5,5,6,5,4,5,4,6,4,4,5",15.933333333333334,24,"12,13,20,11,24,13,14,18,16,15,14,21,19,11,18",4.6,6,"3,5,3,6,5,4,6,5,4,5,4,6,4,4,5",B1
AR_gpt-4o_10_51_1008,7.266666666666667,13,"6,9,7,3,9,12,6,6,9,5,8,6,5,5,13",4.733333333333333,6,"4,6,5,5,6,4,5,4,4,5,4,4,5,5,5",16.933333333333334,27,"10,24,23,7,24,22,10,13,23,14,19,13,12,13,27",4.666666666666667,6,"4,6,5,5,6,4,5,4,3,5,4,4,5,5,5",B1
AR_gpt-4o_10_51_1009,7.117647058823529,10,"6,9,8,4,6,9,7,10,7,6,7,6,7,6,8,7,8",4.705882352941177,8,"4,3,6,5,4,6,4,5,4,3,8,5,6,5,3,5,4",15.588235294117647,29,"10,11,29,8,17,19,16,17,16,10,17,14,22,12,16,16,15",4.705882352941177,8,"4,3,6,5,4,6,4,5,4,3,8,5,6,5,3,5,4",B1
AR_gpt-4o_10_51_1010,9.25,14,"7,12,6,8,12,7,6,9,10,14,7,13,9,11,8,9",4.5,6,"3,5,5,3,5,4,5,4,4,3,5,5,6,5,5,5",19.8125,32,"12,26,22,15,32,16,15,20,15,25,14,24,23,21,18,19",4.4375,6,"3,5,4,3,5,4,5,4,4,3,5,5,6,5,5,5",B1
AR_gpt-4o_10_51_1011,9.0,13,"9,12,10,11,8,9,5,11,10,7,8,9,7,8,13,7",5.0625,7,"3,5,5,4,7,7,4,5,6,5,4,6,4,5,5,6",20.0,27,"16,25,24,26,20,25,9,22,23,13,21,19,15,19,27,16",5.0625,7,"3,5,5,4,7,7,4,5,6,5,4,6,4,5,5,6",B2
AR_gpt-4o_10_51_1012,9.2,14,"8,9,8,6,12,11,9,14,7,9,10,8,10,8,9",5.333333333333333,7,"3,5,5,7,7,4,5,7,6,7,7,3,4,5,5",22.066666666666666,36,"14,19,17,18,36,25,16,30,20,18,31,18,21,22,26",5.266666666666667,7,"3,5,5,7,7,3,5,7,6,7,7,3,4,5,5",B2
AR_gpt-4o_10_51_1013,9.714285714285714,14,"10,8,11,8,9,9,7,14,7,10,11,9,12,11",4.857142857142857,6,"3,6,3,3,6,6,5,5,6,6,5,5,6,3",21.857142857142858,33,"17,22,17,15,31,22,14,33,20,26,25,18,27,19",4.714285714285714,6,"3,6,3,3,5,6,5,5,6,5,5,5,6,3",B2
AR_gpt-4o_10_51_1014,9.375,15,"9,12,13,6,9,11,11,6,7,10,6,7,7,15,14,7",4.5625,6,"3,6,6,5,3,5,3,5,5,5,5,5,4,4,5,4",20.3125,31,"17,24,29,11,15,29,19,11,23,25,10,17,19,31,30,15",4.375,6,"3,6,5,5,3,5,3,5,5,5,5,5,4,4,3,4",B2
AR_gpt-4o_10_51_1015,7.823529411764706,12,"9,10,6,10,9,7,10,12,5,9,7,6,6,7,7,5,8",4.823529411764706,7,"3,5,5,5,5,5,5,5,5,4,6,5,6,3,5,7,3",16.58823529411765,26,"14,24,11,26,21,12,20,21,9,20,17,11,14,12,20,13,17",4.823529411764706,7,"3,5,5,5,5,5,5,5,5,4,6,5,6,3,5,7,3",B2
AR_gpt-4o_10_51_1016,9.470588235294118,14,"10,13,8,9,8,8,6,9,9,11,10,9,6,14,11,10,10",5.117647058823529,8,"5,5,5,5,8,5,5,4,5,7,3,4,6,3,5,8,4",20.235294117647058,32,"22,32,15,25,23,13,22,19,17,29,17,14,16,20,19,23,18",5.0588235294117645,8,"5,5,5,5,8,5,5,4,5,6,3,4,6,3,5,8,4",B2
AR_gpt-4o_10_51_1017,8.823529411764707,14,"11,12,11,5,9,10,8,10,8,5,7,10,8,7,7,8,14",5.0,7,"3,7,5,5,6,6,5,5,6,4,6,3,7,4,3,5,5",19.764705882352942,34,"16,26,23,13,24,33,15,22,23,10,17,15,23,14,12,16,34",4.882352941176471,7,"3,7,5,5,6,4,5,5,6,4,6,3,7,4,3,5,5",B2
AR_gpt-4o_10_51_1018,8.625,12,"9,10,7,9,10,6,12,9,4,8,9,8,11,7,11,8",4.5625,6,"3,5,5,5,4,5,5,3,5,3,6,5,4,5,5,5",18.9375,31,"16,24,12,18,23,11,28,12,9,17,31,15,21,20,20,26",4.4375,6,"3,5,5,5,3,5,5,3,5,3,6,5,3,5,5,5",B2
AR_gpt-4o_10_51_1019,10.0,13,"12,8,10,8,8,13,5,9,10,8,13,12,11,10,13",4.666666666666667,7,"3,6,3,4,7,6,5,7,4,5,3,4,4,4,5",21.866666666666667,29,"20,22,15,14,24,28,12,26,25,18,25,29,25,24,21",4.666666666666667,7,"3,6,3,4,7,6,5,7,4,5,3,4,4,4,5",B2
AR_gpt-4o_10_51_1020,9.882352941176471,12,"10,11,6,9,10,10,11,10,11,9,12,7,9,10,10,11,12",5.529411764705882,9,"5,5,6,7,9,5,7,6,4,3,6,5,6,5,4,5,6",23.58823529411765,31,"27,27,17,24,31,28,26,19,20,19,27,16,28,20,23,20,29",5.470588235294118,9,"5,5,6,7,9,4,7,6,4,3,6,5,6,5,4,5,6",B2
AR_gpt-4o_10_71_1401,9.076923076923077,13,"10,10,10,10,8,8,6,13,8,12,7,10,6",5.0,7,"6,4,4,4,7,5,5,4,6,6,5,4,5",21.692307692307693,32,"31,17,25,18,24,24,16,27,18,32,14,21,15",4.6923076923076925,7,"6,3,3,4,7,5,5,3,6,6,5,3,5",B1
AR_gpt-4o_10_71_1402,7.916666666666667,11,"5,7,11,9,11,8,9,10,4,7,5,9",5.416666666666667,8,"3,6,5,5,6,6,8,4,6,5,5,6",18.583333333333332,27,"9,18,24,20,25,17,27,18,14,21,12,18",5.416666666666667,8,"3,6,5,5,6,6,8,4,6,5,5,6",B1
AR_gpt-4o_10_71_1403,7.8,10,"9,7,8,5,7,10,8,8,5,9,9,8,7,9,8",4.933333333333334,7,"6,3,5,3,5,7,5,5,4,5,3,6,5,7,5",17.466666666666665,22,"22,14,20,8,22,22,18,19,12,16,14,21,14,22,18",4.933333333333334,7,"6,3,5,3,5,7,5,5,4,5,3,6,5,7,5",B1
AR_gpt-4o_10_71_1404,8.363636363636363,11,"11,8,9,8,7,8,7,9,9,8,8",5.454545454545454,8,"6,5,5,5,5,6,5,8,5,7,3",23.0,31,"30,21,27,22,15,19,22,31,23,24,19",5.2727272727272725,8,"6,5,3,5,5,6,5,8,5,7,3",B1
AR_gpt-4o_10_71_1405,8.642857142857142,15,"5,8,12,8,8,11,9,7,7,7,15,9,9,6",4.714285714285714,7,"3,5,4,4,7,6,5,5,3,4,5,5,5,5",19.642857142857142,31,"11,17,25,17,22,31,19,21,12,12,28,17,23,20",4.5,7,"3,5,4,3,7,6,5,5,3,4,5,5,5,3",B1
AR_gpt-4o_10_71_1406,8.615384615384615,11,"9,8,8,9,10,11,9,9,6,7,8,9,9",4.461538461538462,7,"3,4,5,3,5,3,5,7,5,5,5,4,4",19.384615384615383,25,"15,20,19,15,19,21,24,25,14,18,21,19,22",4.461538461538462,7,"3,4,5,3,5,3,5,7,5,5,5,4,4",B1
AR_gpt-4o_10_71_1407,8.066666666666666,14,"6,8,9,6,7,6,4,8,9,6,12,8,8,14,10",4.466666666666667,7,"3,7,4,3,7,4,4,5,3,5,5,3,4,5,5",17.133333333333333,26,"10,21,21,9,22,14,10,24,14,14,24,13,15,26,20",4.333333333333333,7,"3,7,4,3,5,4,4,5,3,5,5,3,4,5,5",B1
AR_gpt-4o_10_71_1408,8.5,13,"10,8,6,13,8,7,10,6,9,6,10,9",5.5,7,"6,6,3,6,7,5,7,5,5,5,6,5",21.333333333333332,34,"24,25,12,34,22,18,28,14,26,13,23,17",5.416666666666667,7,"6,6,3,6,7,5,7,5,4,5,6,5",B1
AR_gpt-4o_10_71_1409,9.636363636363637,12,"12,9,10,12,8,10,8,9,7,11,10",5.0,8,"6,5,4,6,8,4,6,3,4,5,4",23.727272727272727,34,"28,25,22,34,34,24,22,13,17,20,22",5.0,8,"6,5,4,6,8,4,6,3,4,5,4",B1
AR_gpt-4o_10_71_1410,9.307692307692308,12,"6,10,12,6,8,10,7,11,10,11,12,11,7",5.0,6,"6,4,5,4,5,4,6,6,3,6,5,6,5",21.76923076923077,34,"17,17,29,12,20,21,18,33,17,34,22,24,19",4.923076923076923,6,"6,3,5,4,5,4,6,6,3,6,5,6,5",B1
AR_gpt-4o_10_71_1411,10.538461538461538,13,"10,9,9,12,12,13,8,12,10,9,11,11,11",5.076923076923077,8,"6,3,5,6,4,5,5,8,5,4,5,5,5",25.53846153846154,38,"27,19,28,24,28,28,21,38,19,26,27,20,27",4.923076923076923,8,"6,3,5,6,4,5,5,8,5,4,3,5,5",B2
AR_gpt-4o_10_71_1412,8.833333333333334,11,"10,10,11,8,7,5,10,10,7,8,10,10",5.333333333333333,9,"5,5,3,5,6,6,5,3,5,9,7,5",22.25,32,"32,24,16,21,19,15,20,20,16,30,25,29",5.333333333333333,9,"5,5,3,5,6,6,5,3,5,9,7,5",B2
AR_gpt-4o_10_71_1413,8.3125,12,"8,12,8,8,6,6,8,6,6,10,7,10,10,7,10,11",5.25,7,"3,5,5,5,5,5,5,5,5,7,3,7,7,5,6,6",20.0625,29,"15,27,16,23,18,11,21,16,12,28,10,29,29,14,23,29",5.125,7,"3,5,5,5,4,5,4,5,5,7,3,7,7,5,6,6",B2
