Document_ID,sentences,avg_syllables_per_word,max_syllables,avg_unique_lemmas,avg_unique_lemma_pos,avg_camel_tokens,CEFR
AR_gpt-4o_10_36_710,12,2.1468253968253967,5.0,5.5,5.5,6.583333333333333,A1
AR_gpt-4o_10_36_711,12,2.254166666666667,5.0,6.75,6.75,7.833333333333333,A2
AR_gpt-4o_10_36_712,10,2.147924297924298,5.0,10.1,10.1,11.8,A2
AR_gpt-4o_10_36_713,10,2.2869017094017092,5.0,7.9,7.9,9.6,A2
AR_gpt-4o_10_36_714,10,2.239871794871795,4.0,9.6,9.6,11.3,A2
AR_gpt-4o_10_36_715,13,2.409877622377622,6.0,8.923076923076923,8.923076923076923,10.615384615384615,A2
AR_gpt-4o_10_36_716,13,2.3033855033855035,6.0,8.923076923076923,8.923076923076923,10.692307692307692,A2
AR_gpt-4o_10_36_717,15,2.2883007733007736,5.0,8.466666666666667,8.466666666666667,10.2,A2
AR_gpt-4o_10_36_718,13,2.0638246369015603,4.0,7.769230769230769,7.769230769230769,9.307692307692308,A2
AR_gpt-4o_10_36_719,10,2.271681096681097,5.0,8.9,8.9,10.5,A2
AR_gpt-4o_10_36_720,16,2.1379495504495503,5.0,8.125,8.125,9.875,A2
AR_gpt-4o_10_41_801,17,2.2015406162464988,5.0,5.235294117647059,5.235294117647059,6.470588235294118,A1
AR_gpt-4o_10_41_802,16,2.1738095238095236,5.0,5.0625,5.0625,6.25,A1
AR_gpt-4o_10_41_803,17,2.343137254901961,5.0,4.882352941176471,4.882352941176471,5.882352941176471,A1
AR_gpt-4o_10_41_804,11,2.1054112554112554,5.0,4.7272727272727275,4.7272727272727275,5.7272727272727275,A1
AR_gpt-4o_10_41_805,13,2.091666666666667,5.0,5.538461538461538,5.538461538461538,6.538461538461538,A1
AR_gpt-4o_10_41_806,11,2.2264069264069266,6.0,6.2727272727272725,6.2727272727272725,7.363636363636363,A1
AR_gpt-4o_10_41_807,17,2.1997665732959852,5.0,7.117647058823529,7.117647058823529,8.529411764705882,A1
AR_gpt-4o_10_41_808,9,2.3281746031746033,6.0,6.111111111111111,6.111111111111111,7.222222222222222,A1
AR_gpt-4o_10_41_809,14,2.2797619047619047,5.0,4.928571428571429,4.928571428571429,6.0,A1
AR_gpt-4o_10_41_810,13,2.282234432234432,5.0,5.538461538461538,5.538461538461538,6.6923076923076925,A1
AR_gpt-4o_10_41_811,13,2.330941134888503,5.0,9.307692307692308,9.307692307692308,11.461538461538462,A2
AR_gpt-4o_10_41_812,16,2.264296987734488,6.0,8.25,8.25,10.0,A2
AR_gpt-4o_10_41_813,16,2.274833152958153,6.0,7.8125,7.8125,9.3125,A2
AR_gpt-4o_10_41_814,13,2.188557276057276,6.0,9.0,9.0,10.846153846153847,A2
AR_gpt-4o_10_41_815,13,2.446853146853147,5.0,8.153846153846153,8.153846153846153,9.461538461538462,A2
AR_gpt-4o_10_41_816,14,2.121545914403057,5.0,9.071428571428571,9.071428571428571,10.928571428571429,A2
AR_gpt-4o_10_41_817,11,2.326151121605667,5.0,9.818181818181818,9.818181818181818,11.818181818181818,A2
AR_gpt-4o_10_41_818,12,2.2576754264254264,5.0,8.666666666666666,8.666666666666666,10.666666666666666,A2
AR_gpt-4o_10_41_819,13,2.141983016983017,5.0,9.307692307692308,9.307692307692308,10.846153846153847,A2
AR_gpt-4o_10_41_820,12,2.1730324074074074,5.0,7.833333333333333,7.833333333333333,9.5,A2
AR_gpt-4o_10_51_1001,17,2.325317661001052,6.0,11.823529411764707,11.823529411764707,14.352941176470589,B1
AR_gpt-4o_10_51_1002,17,2.4549168152109324,6.0,10.823529411764707,10.823529411764707,12.764705882352942,B1
AR_gpt-4o_10_51_1003,18,2.2389861478677267,6.0,11.777777777777779,11.777777777777779,14.166666666666666,B1
AR_gpt-4o_10_51_1004,14,2.4039785611214186,6.0,13.214285714285714,13.214285714285714,15.5,B1
AR_gpt-4o_10_51_1005,13,2.519348173194327,6.0,9.538461538461538,9.538461538461538,11.384615384615385,B1
AR_gpt-4o_10_51_1006,14,2.3271401917410324,5.0,12.285714285714286,12.285714285714286,14.5,B1
AR_gpt-4o_10_51_1007,15,2.39760249010249,6.0,10.8,10.8,12.866666666666667,B1
AR_gpt-4o_10_51_1008,15,2.3872186147186145,6.0,11.333333333333334,11.333333333333334,14.066666666666666,B1
AR_gpt-4o_10_51_1009,17,2.43235114558644,5.0,10.470588235294118,10.470588235294118,12.411764705882353,B1
AR_gpt-4o_10_51_1010,16,2.3641702586521665,5.0,13.0625,13.0625,15.625,B1
AR_gpt-4o_10_51_1011,16,2.5633226148851147,6.0,13.375,13.375,15.8125,B2
AR_gpt-4o_10_51_1012,15,2.385103430244095,5.0,15.666666666666666,15.666666666666666,18.6,B2
AR_gpt-4o_10_51_1013,14,2.359599371958755,6.0,15.071428571428571,15.071428571428571,17.142857142857142,B2
AR_gpt-4o_10_51_1014,16,2.290050869846266,5.0,14.0625,14.0625,16.6875,B2
AR_gpt-4o_10_51_1015,17,2.391444363978966,6.0,11.941176470588236,11.941176470588236,14.235294117647058,B2
AR_gpt-4o_10_51_1016,17,2.3901666672427915,7.0,14.176470588235293,14.176470588235293,16.58823529411765,B2
AR_gpt-4o_10_51_1017,17,2.261850975821564,6.0,13.941176470588236,13.941176470588236,16.235294117647058,B2
AR_gpt-4o_10_51_1018,16,2.4836067425221837,6.0,13.25,13.25,15.4375,B2
AR_gpt-4o_10_51_1019,15,2.3918991193991195,6.0,13.8,13.8,16.6,B2
AR_gpt-4o_10_51_1020,17,2.2950529419653796,5.0,16.705882352941178,16.705882352941178,19.58823529411765,B2
AR_gpt-4o_10_71_1401,13,2.359840599320237,5.0,15.076923076923077,15.076923076923077,17.384615384615383,B1
AR_gpt-4o_10_71_1402,12,2.2163234913234913,5.0,12.75,12.75,15.333333333333334,B1
AR_gpt-4o_10_71_1403,15,2.4100258891435358,5.0,12.266666666666667,12.266666666666667,14.666666666666666,B1
AR_gpt-4o_10_71_1404,11,2.237783550889897,5.0,16.272727272727273,16.272727272727273,19.09090909090909,B1
AR_gpt-4o_10_71_1405,14,2.346700026839346,5.0,13.857142857142858,13.857142857142858,16.285714285714285,B1
AR_gpt-4o_10_71_1406,13,2.308521286405902,5.0,13.923076923076923,13.923076923076923,16.153846153846153,B1
AR_gpt-4o_10_71_1407,15,2.185465694149905,5.0,12.4,12.4,14.4,B1
AR_gpt-4o_10_71_1408,12,2.352103027548074,5.0,14.166666666666666,14.166666666666666,16.75,B1
AR_gpt-4o_10_71_1409,11,2.2732771016861926,5.0,16.545454545454547,16.545454545454547,19.727272727272727,B1
AR_gpt-4o_10_71_1410,13,2.164980394371013,5.0,15.153846153846153,15.153846153846153,18.0,B1
AR_gpt-4o_10_71_1411,13,2.266785453519873,5.0,18.23076923076923,18.23076923076923,21.923076923076923,B2
AR_gpt-4o_10_71_1412,12,2.287661643911644,5.0,16.166666666666668,16.166666666666668,18.75,B2
AR_gpt-4o_10_71_1413,16,2.4023559658930753,7.0,12.9375,12.9375,16.1875,B2
AR_gpt-4o_10_71_1414,15,2.326668508550323,5.0,13.333333333333334,13.333333333333334,16.2,B2
AR_gpt-4o_10_71_1415,16,2.344365737895949,5.0,14.0625,14.0625,16.4375,B2
AR_gpt-4o_10_71_1416,13,2.2648654875956664,5.0,17.846153846153847,17.846153846153847,20.307692307692307,B2
AR_gpt-4o_10_71_1417,16,2.368978806711005,5.0,15.6875,15.6875,18.3125,B2
AR_gpt-4o_10_71_1418,17,2.2334515078195647,5.0,15.294117647058824,15.294117647058824,18.470588235294116,B2
AR_gpt-4o_10_71_1419,15,2.3629145814052936,5.0,16.333333333333332,16.333333333333332,19.0,B2
AR_gpt-4o_10_71_1420,16,2.3709796255712177,5.0,16.9375,16.9375,20.4375,B2
AR_gpt-4o_11_139_2761,17,2.388669515573422,6.0,14.705882352941176,14.705882352941176,17.470588235294116,C1
AR_gpt-4o_11_139_2762,12,2.3529829218687914,6.0,16.666666666666668,16.666666666666668,19.583333333333332,C1
AR_gpt-4o_11_139_2763,16,2.3048773673518457,5.0,15.5,15.5,18.0,C1
AR_gpt-4o_11_139_2764,19,2.2800618959974015,5.0,14.0,14.0,16.57894736842105,C1
AR_gpt-4o_11_139_2765,14,2.4763014011272526,7.0,16.285714285714285,16.285714285714285,19.071428571428573,C1
AR_gpt-4o_11_139_2766,15,2.2874374795473194,5.0,17.533333333333335,17.533333333333335,20.8,C1
AR_gpt-4o_11_139_2767,10,2.5125266672325495,5.0,16.9,16.9,20.4,C1
AR_gpt-4o_11_139_2768,12,2.4035366565552323,5.0,17.25,17.25,19.916666666666668,C1
AR_gpt-4o_11_139_2769,14,2.3676601802541652,5.0,15.571428571428571,15.571428571428571,17.928571428571427,C1
AR_gpt-4o_11_139_2770,11,2.456074848881173,6.0,22.818181818181817,22.818181818181817,26.454545454545453,C1
AR_gpt-4o_11_139_2771,12,2.3879473304473304,6.0,18.583333333333332,18.583333333333332,21.833333333333332,C2
AR_gpt-4o_11_139_2772,14,2.411095766875842,6.0,17.5,17.5,20.714285714285715,C2
AR_gpt-4o_11_139_2773,12,2.4211636041022007,5.0,19.666666666666668,19.666666666666668,23.166666666666668,C2
AR_gpt-4o_11_139_2774,13,2.273467498274,5.0,17.692307692307693,17.692307692307693,20.53846153846154,C2
AR_gpt-4o_11_139_2775,16,2.4099055454671747,5.0,14.5625,14.5625,17.375,C2
AR_gpt-4o_11_139_2776,13,2.423427117302445,6.0,18.076923076923077,18.076923076923077,21.23076923076923,C2
AR_gpt-4o_11_139_2777,11,2.3220695544864345,5.0,20.454545454545453,20.454545454545453,24.272727272727273,C2
AR_gpt-4o_11_139_2778,15,2.286191876409709,5.0,17.6,17.6,20.866666666666667,C2
AR_gpt-4o_11_139_2779,14,2.3692615948968228,6.0,17.428571428571427,17.428571428571427,20.142857142857142,C2
AR_gpt-4o_11_139_2780,14,2.3167713091861697,5.0,17.428571428571427,17.428571428571427,20.071428571428573,C2
AR_gpt-4o_11_140_2781,12,2.520449849151675,5.0,19.333333333333332,19.333333333333332,22.166666666666668,C1
AR_gpt-4o_11_140_2782,14,2.5254435979657925,5.0,19.214285714285715,19.214285714285715,22.571428571428573,C1
AR_gpt-4o_11_140_2783,15,2.366576715674079,5.0,17.133333333333333,17.133333333333333,20.133333333333333,C1
AR_gpt-4o_11_140_2784,16,2.391823074569045,5.0,19.25,19.3125,22.6875,C1
AR_gpt-4o_11_140_2785,20,2.4886487421824532,5.0,17.0,17.0,20.55,C1
AR_gpt-4o_11_140_2786,12,2.4222534561100804,5.0,21.083333333333332,21.083333333333332,25.0,C1
AR_gpt-4o_11_140_2787,16,2.4409632565147272,5.0,18.625,18.625,21.3125,C1
AR_gpt-4o_11_140_2788,18,2.4372784188444663,8.0,15.166666666666666,15.166666666666666,17.72222222222222,C1
AR_gpt-4o_11_140_2789,13,2.5562960918224076,5.0,17.46153846153846,17.46153846153846,20.384615384615383,C1
AR_gpt-4o_11_140_2790,15,2.408039887490868,6.0,16.6,16.6,20.0,C1
AR_gpt-4o_11_140_2791,18,2.449033598553722,5.0,17.444444444444443,17.444444444444443,20.444444444444443,C2
AR_gpt-4o_11_140_2792,14,2.445569979548129,5.0,19.857142857142858,19.857142857142858,23.357142857142858,C2
AR_gpt-4o_11_140_2793,15,2.437086786132149,5.0,18.533333333333335,18.533333333333335,21.4,C2
AR_gpt-4o_11_140_2794,17,2.4163983175945734,6.0,17.11764705882353,17.11764705882353,20.352941176470587,C2
AR_gpt-4o_11_140_2795,16,2.4148905187386664,5.0,18.25,18.25,21.375,C2
AR_gpt-4o_11_140_2796,12,2.360998088694167,5.0,19.583333333333332,19.583333333333332,23.0,C2
AR_gpt-4o_11_140_2797,14,2.5576194927035263,5.0,19.428571428571427,19.428571428571427,22.714285714285715,C2
AR_gpt-4o_11_140_2798,15,2.517324147163964,6.0,18.266666666666666,18.266666666666666,21.066666666666666,C2
AR_gpt-4o_11_140_2799,16,2.449231263251488,5.0,18.1875,18.1875,21.125,C2
AR_gpt-4o_11_140_2800,14,2.3846920097860465,5.0,18.714285714285715,18.714285714285715,21.857142857142858,C2
AR_gpt-4o_11_23_441,12,2.1534722222222222,4.0,6.25,6.25,7.416666666666667,A1
AR_gpt-4o_11_23_442,10,2.007142857142857,4.0,8.2,8.2,9.4,A1
AR_gpt-4o_11_23_443,12,2.007007575757576,6.0,6.333333333333333,6.333333333333333,7.666666666666667,A1
AR_gpt-4o_11_23_444,13,2.103030303030303,5.0,9.461538461538462,9.461538461538462,11.23076923076923,A1
AR_gpt-4o_11_23_445,10,2.230079365079365,4.0,7.8,7.8,9.1,A1
AR_gpt-4o_11_23_446,9,2.227336860670194,5.0,8.11111111111111,8.11111111111111,9.555555555555555,A1
AR_gpt-4o_11_23_447,19,2.075438596491228,5.0,5.157894736842105,5.157894736842105,6.2631578947368425,A1
AR_gpt-4o_11_23_448,8,2.318080357142857,4.0,8.375,8.375,10.0,A1
AR_gpt-4o_11_23_449,12,2.138498075998076,4.0,7.25,7.25,8.666666666666666,A1
AR_gpt-4o_11_23_450,10,2.2123737373737375,5.0,9.0,9.0,10.7,A1
AR_gpt-4o_11_23_451,10,2.1053658841158844,5.0,10.6,10.6,12.7,A2
AR_gpt-4o_11_23_452,8,2.006749711641016,6.0,12.75,12.75,15.875,A2
AR_gpt-4o_11_23_453,14,2.2208702012273442,5.0,8.928571428571429,8.928571428571429,10.928571428571429,A2
AR_gpt-4o_11_23_454,12,2.1877705627705626,4.0,9.75,9.75,11.0,A2
AR_gpt-4o_11_23_455,11,2.188526678000362,5.0,12.727272727272727,12.727272727272727,14.818181818181818,A2
AR_gpt-4o_11_23_456,13,2.13003663003663,5.0,10.76923076923077,10.76923076923077,12.76923076923077,A2
AR_gpt-4o_11_23_457,9,2.2900137625627823,5.0,10.88888888888889,10.88888888888889,12.11111111111111,A2
AR_gpt-4o_11_23_458,10,2.1419541569541574,5.0,10.9,10.9,13.0,A2
AR_gpt-4o_11_23_459,11,2.224607433564653,5.0,11.181818181818182,11.181818181818182,13.545454545454545,A2
AR_gpt-4o_11_23_460,14,2.2289900575614863,5.0,11.714285714285714,11.714285714285714,13.857142857142858,A2
AR_gpt-4o_11_93_1841,13,2.349877686416148,5.0,10.846153846153847,10.846153846153847,12.846153846153847,B1
AR_gpt-4o_11_93_1842,13,2.2095477549097455,6.0,12.153846153846153,12.153846153846153,14.307692307692308,B1
AR_gpt-4o_11_93_1843,12,2.3397351355071945,6.0,14.166666666666666,14.166666666666666,17.083333333333332,B1
AR_gpt-4o_11_93_1844,14,2.33961494854352,6.0,12.214285714285714,12.214285714285714,13.928571428571429,B1
AR_gpt-4o_11_93_1845,14,2.281066715730581,5.0,12.928571428571429,12.928571428571429,14.714285714285714,B1
AR_gpt-4o_11_93_1846,10,2.2396482683982684,5.0,12.5,12.5,15.1,B1
AR_gpt-4o_11_93_1847,11,2.341770715993204,5.0,12.818181818181818,12.818181818181818,15.0,B1
AR_gpt-4o_11_93_1848,15,2.2726758621495464,5.0,11.666666666666666,11.666666666666666,13.6,B1
AR_gpt-4o_11_93_1849,16,2.319197902791653,5.0,10.8125,10.8125,12.5625,B1
AR_gpt-4o_11_93_1850,15,2.2311645761645758,5.0,9.466666666666667,9.466666666666667,11.333333333333334,B1
AR_gpt-4o_11_93_1851,16,2.267386286958655,5.0,13.125,13.125,15.1875,B2
AR_gpt-4o_11_93_1852,13,2.409679517315264,6.0,14.538461538461538,14.538461538461538,17.0,B2
AR_gpt-4o_11_93_1853,14,2.3445743740386598,5.0,13.357142857142858,13.357142857142858,15.428571428571429,B2
AR_gpt-4o_11_93_1854,12,2.1960119555068403,5.0,16.25,16.25,18.666666666666668,B2
AR_gpt-4o_11_93_1855,11,2.387801099126036,5.0,16.636363636363637,16.636363636363637,20.454545454545453,B2
AR_gpt-4o_11_93_1856,17,2.310339936756682,6.0,14.352941176470589,14.352941176470589,16.823529411764707,B2
AR_gpt-4o_11_93_1857,13,2.447797269347043,6.0,15.76923076923077,15.76923076923077,18.692307692307693,B2
AR_gpt-4o_11_93_1858,13,2.326404778112224,5.0,14.615384615384615,14.615384615384615,16.692307692307693,B2
AR_gpt-4o_11_93_1859,11,2.361042661042661,5.0,18.181818181818183,18.181818181818183,21.09090909090909,B2
AR_gpt-4o_11_93_1860,12,2.3116942534589593,6.0,16.916666666666668,16.916666666666668,20.083333333333332,B2
AR_gpt-4o_11_94_1861,13,2.2356030125480926,6.0,14.461538461538462,14.461538461538462,16.923076923076923,B1
AR_gpt-4o_11_94_1862,12,2.2347056230376663,6.0,13.583333333333334,13.583333333333334,15.583333333333334,B1
AR_gpt-4o_11_94_1863,15,2.311042846042846,6.0,11.533333333333333,11.533333333333333,13.6,B1
AR_gpt-4o_11_94_1864,15,2.3209853135253593,5.0,11.8,11.8,13.6,B1
AR_gpt-4o_11_94_1865,14,2.3014087416343054,5.0,12.357142857142858,12.357142857142858,14.0,B1
AR_gpt-4o_11_94_1866,12,2.3650442014412603,5.0,11.333333333333334,11.333333333333334,13.333333333333334,B1
AR_gpt-4o_11_94_1867,14,2.3326714951714953,5.0,10.714285714285714,10.714285714285714,13.071428571428571,B1
AR_gpt-4o_11_94_1868,11,2.5250501132854075,6.0,12.909090909090908,12.909090909090908,15.181818181818182,B1
AR_gpt-4o_11_94_1869,14,2.2359237984237983,5.0,12.5,12.5,14.642857142857142,B1
AR_gpt-4o_11_94_1870,16,2.3385391103461757,6.0,13.0625,13.0625,15.0625,B1
AR_gpt-4o_11_94_1871,14,2.287192615237728,6.0,15.428571428571429,15.428571428571429,17.642857142857142,B2
AR_gpt-4o_11_94_1872,15,2.355944938635745,6.0,15.8,15.8,18.8,B2
AR_gpt-4o_11_94_1873,14,2.243708424358579,6.0,15.214285714285714,15.214285714285714,17.714285714285715,B2
AR_gpt-4o_11_94_1874,14,2.223991988403753,5.0,14.357142857142858,14.357142857142858,16.714285714285715,B2
AR_gpt-4o_11_94_1875,17,2.234188141327096,6.0,15.176470588235293,15.176470588235293,17.470588235294116,B2
AR_gpt-4o_11_94_1876,14,2.455585392051557,5.0,14.714285714285714,14.714285714285714,17.142857142857142,B2
AR_gpt-4o_11_94_1877,12,2.1730694074444075,5.0,14.166666666666666,14.166666666666666,16.5,B2
AR_gpt-4o_11_94_1878,17,2.4043628448586563,6.0,13.470588235294118,13.470588235294118,15.529411764705882,B2
AR_gpt-4o_11_94_1879,13,2.322316374583581,5.0,17.53846153846154,17.53846153846154,20.53846153846154,B2
AR_gpt-4o_11_94_1880,18,2.24237289126995,5.0,12.333333333333334,12.333333333333334,14.61111111111111,B2
AR_gpt-4o_12_103_2041,14,2.3245563442768415,5.0,18.071428571428573,18.071428571428573,21.142857142857142,C1
AR_gpt-4o_12_103_2042,15,2.4723420701731373,7.0,15.6,15.6,17.866666666666667,C1
AR_gpt-4o_12_103_2043,14,2.3865970799946363,5.0,19.642857142857142,19.642857142857142,22.428571428571427,C1
AR_gpt-4o_12_103_2044,12,2.3736716609652624,5.0,21.416666666666668,21.416666666666668,24.833333333333332,C1
AR_gpt-4o_12_103_2045,13,2.4842321895660167,5.0,18.615384615384617,18.615384615384617,21.615384615384617,C1
AR_gpt-4o_12_103_2046,14,2.453132859641859,5.0,19.071428571428573,19.071428571428573,22.142857142857142,C1
AR_gpt-4o_12_103_2047,14,2.3533300450344656,5.0,19.142857142857142,19.142857142857142,21.857142857142858,C1
AR_gpt-4o_12_103_2048,16,2.486083981807666,6.0,16.5,16.5,19.125,C1
AR_gpt-4o_12_103_2049,16,2.4364243469325224,5.0,16.5625,16.5625,19.5,C1
AR_gpt-4o_12_103_2050,15,2.35038587887188,5.0,17.266666666666666,17.266666666666666,19.4,C1
AR_gpt-4o_12_103_2051,18,2.465061195206964,5.0,15.777777777777779,15.777777777777779,18.0,C2
AR_gpt-4o_12_103_2052,16,2.377182409028805,5.0,18.0625,18.0625,21.375,C2
AR_gpt-4o_12_103_2053,17,2.439006768202171,6.0,16.41176470588235,16.41176470588235,18.764705882352942,C2
AR_gpt-4o_12_103_2054,13,2.3368397433055685,5.0,20.692307692307693,20.692307692307693,24.384615384615383,C2
AR_gpt-4o_12_103_2055,14,2.436418407942887,5.0,18.642857142857142,18.642857142857142,20.714285714285715,C2
AR_gpt-4o_12_103_2056,14,2.547389192831283,5.0,18.071428571428573,18.071428571428573,21.071428571428573,C2
AR_gpt-4o_12_103_2057,15,2.408840168176722,5.0,19.466666666666665,19.466666666666665,22.266666666666666,C2
AR_gpt-4o_12_103_2058,13,2.3908333060640246,5.0,20.153846153846153,20.153846153846153,23.23076923076923,C2
AR_gpt-4o_12_103_2059,16,2.496179685633368,5.0,19.1875,19.1875,22.5,C2
AR_gpt-4o_12_103_2060,17,2.4373783831550493,5.0,18.352941176470587,18.352941176470587,20.764705882352942,C2
AR_gpt-4o_12_133_2641,15,2.5064859807184368,7.0,19.666666666666668,19.666666666666668,23.333333333333332,C1
AR_gpt-4o_12_133_2642,15,2.528240597325774,6.0,17.466666666666665,17.466666666666665,21.0,C1
AR_gpt-4o_12_133_2643,16,2.5097535291463857,5.0,17.0625,17.0625,19.625,C1
AR_gpt-4o_12_133_2644,16,2.522712464284555,6.0,18.9375,18.9375,22.1875,C1
AR_gpt-4o_12_133_2645,11,2.479640152510966,7.0,19.636363636363637,19.636363636363637,22.90909090909091,C1
AR_gpt-4o_12_133_2646,17,2.473382200015327,5.0,16.0,16.0,18.176470588235293,C1
AR_gpt-4o_12_133_2647,12,2.5969766932712823,5.0,20.333333333333332,20.333333333333332,23.583333333333332,C1
AR_gpt-4o_12_133_2648,18,2.5144778830648793,6.0,17.61111111111111,17.61111111111111,20.11111111111111,C1
AR_gpt-4o_12_133_2649,15,2.598127523147647,6.0,17.466666666666665,17.466666666666665,20.266666666666666,C1
AR_gpt-4o_12_133_2650,14,2.5311852504612706,5.0,18.928571428571427,18.928571428571427,21.571428571428573,C1
AR_gpt-4o_12_133_2651,17,2.5795336476124584,5.0,20.352941176470587,20.352941176470587,24.176470588235293,C2
AR_gpt-4o_12_133_2652,19,2.536995790206671,5.0,17.42105263157895,17.42105263157895,19.842105263157894,C2
AR_gpt-4o_12_133_2653,12,2.4911929283242804,6.0,20.083333333333332,20.083333333333332,22.916666666666668,C2
AR_gpt-4o_12_133_2654,14,2.4347475118956816,5.0,20.214285714285715,20.214285714285715,23.142857142857142,C2
AR_gpt-4o_12_133_2655,21,2.4939841611310563,5.0,16.476190476190474,16.476190476190474,19.19047619047619,C2
AR_gpt-4o_12_133_2656,14,2.5369683793249744,5.0,20.5,20.5,24.214285714285715,C2
AR_gpt-4o_12_133_2657,18,2.4459925645103664,5.0,18.77777777777778,18.77777777777778,22.38888888888889,C2
AR_gpt-4o_12_133_2658,15,2.5002165503636093,5.0,21.333333333333332,21.333333333333332,25.0,C2
AR_gpt-4o_12_133_2659,13,2.464651891342822,5.0,22.846153846153847,22.846153846153847,27.153846153846153,C2
AR_gpt-4o_12_133_2660,14,2.4894767544405547,6.0,18.571428571428573,18.571428571428573,21.785714285714285,C2
AR_gpt-4o_12_134_2661,13,2.470090770979518,5.0,15.923076923076923,15.923076923076923,18.76923076923077,C1
AR_gpt-4o_12_134_2662,17,2.397547631765878,5.0,16.470588235294116,16.470588235294116,18.705882352941178,C1
AR_gpt-4o_12_134_2663,20,2.382830066390438,5.0,14.05,14.05,16.45,C1
AR_gpt-4o_12_134_2664,15,2.417020881881563,7.0,13.866666666666667,13.866666666666667,16.4,C1
AR_gpt-4o_12_134_2665,14,2.228976634206621,5.0,15.642857142857142,15.642857142857142,17.928571428571427,C1
AR_gpt-4o_12_134_2666,14,2.3975102381752,5.0,16.5,16.5,19.0,C1
AR_gpt-4o_12_134_2667,16,2.3118575291345222,5.0,14.25,14.25,16.4375,C1
AR_gpt-4o_12_134_2668,18,2.4181654318715724,7.0,15.055555555555555,15.055555555555555,18.166666666666668,C1
AR_gpt-4o_12_134_2669,19,2.359933047145855,5.0,14.157894736842104,14.157894736842104,16.63157894736842,C1
AR_gpt-4o_12_134_2670,17,2.5015780055293395,5.0,14.705882352941176,14.705882352941176,17.235294117647058,C1
AR_gpt-4o_12_134_2671,15,2.4190216044041146,5.0,18.933333333333334,18.933333333333334,21.466666666666665,C2
AR_gpt-4o_12_134_2672,17,2.4179858645951384,6.0,16.294117647058822,16.294117647058822,19.235294117647058,C2
AR_gpt-4o_12_134_2673,18,2.37430268505402,6.0,15.333333333333334,15.333333333333334,18.444444444444443,C2
AR_gpt-4o_12_134_2674,16,2.3090757188432893,6.0,15.625,15.625,18.25,C2
AR_gpt-4o_12_134_2675,14,2.364428538974118,6.0,17.285714285714285,17.285714285714285,20.142857142857142,C2
