ID,CEFR
AR_gpt-4o_2_143_2847,C1
AR_gpt-4o_2_143_2848,C1
AR_gpt-4o_2_143_2849,C1
AR_gpt-4o_2_143_2850,C1
AR_gpt-4o_2_143_2851,C2
AR_gpt-4o_2_143_2852,C2
AR_gpt-4o_2_143_2853,C2
AR_gpt-4o_2_143_2854,C2
AR_gpt-4o_2_143_2855,C2
AR_gpt-4o_2_143_2856,C2
AR_gpt-4o_2_143_2857,C2
AR_gpt-4o_2_143_2858,C2
AR_gpt-4o_2_143_2859,C2
AR_gpt-4o_2_143_2860,C2
AR_gpt-4o_2_144_2861,C1
AR_gpt-4o_2_144_2862,C1
AR_gpt-4o_2_144_2863,C1
AR_gpt-4o_2_144_2864,C1
AR_gpt-4o_2_144_2865,C1
AR_gpt-4o_2_144_2866,C1
AR_gpt-4o_2_144_2867,C1
AR_gpt-4o_2_144_2868,C1
AR_gpt-4o_2_144_2869,C1
AR_gpt-4o_2_144_2870,C1
AR_gpt-4o_2_144_2871,C2
AR_gpt-4o_2_144_2872,C2
AR_gpt-4o_2_144_2873,C2
AR_gpt-4o_2_144_2874,C2
AR_gpt-4o_2_144_2875,C2
AR_gpt-4o_2_144_2876,C2
AR_gpt-4o_2_144_2877,C2
AR_gpt-4o_2_144_2878,C2
AR_gpt-4o_2_144_2879,C2
AR_gpt-4o_2_144_2880,C2
AR_gpt-4o_9_145_2881,C1
AR_gpt-4o_9_145_2882,C1
AR_gpt-4o_9_145_2883,C1
AR_gpt-4o_9_145_2884,C1
AR_gpt-4o_9_145_2885,C1
AR_gpt-4o_9_145_2886,C1
AR_gpt-4o_9_145_2887,C1
AR_gpt-4o_9_145_2888,C1
AR_gpt-4o_9_145_2889,C1
AR_gpt-4o_9_145_2890,C1
AR_gpt-4o_9_145_2891,C2
AR_gpt-4o_9_145_2892,C2
AR_gpt-4o_9_145_2893,C2
AR_gpt-4o_9_145_2894,C2
AR_gpt-4o_9_145_2895,C2
AR_gpt-4o_9_145_2896,C2
AR_gpt-4o_9_145_2897,C2
AR_gpt-4o_9_145_2898,C2
AR_gpt-4o_9_145_2899,C2
AR_gpt-4o_9_145_2900,C2
AR_gpt-4o_9_146_2901,C1
AR_gpt-4o_9_146_2902,C1
AR_gpt-4o_9_146_2903,C1
AR_gpt-4o_9_146_2904,C1
AR_gpt-4o_9_146_2905,C1
AR_gpt-4o_9_146_2906,C1
AR_gpt-4o_9_146_2907,C1
AR_gpt-4o_9_146_2908,C1
AR_gpt-4o_9_146_2909,C1
AR_gpt-4o_9_146_2910,C1
AR_gpt-4o_9_146_2911,C2
AR_gpt-4o_9_146_2912,C2
AR_gpt-4o_9_146_2913,C2
AR_gpt-4o_9_146_2914,C2
AR_gpt-4o_9_146_2915,C2
AR_gpt-4o_9_146_2916,C2
AR_gpt-4o_9_146_2917,C2
AR_gpt-4o_9_146_2918,C2
AR_gpt-4o_9_146_2919,C2
AR_gpt-4o_9_146_2920,C2
AR_gpt-4o_17_147_2921,C1
AR_gpt-4o_17_147_2922,C1
AR_gpt-4o_17_147_2923,C1
AR_gpt-4o_17_147_2924,C1
AR_gpt-4o_17_147_2925,C1
AR_gpt-4o_17_147_2926,C1
AR_gpt-4o_17_147_2927,C1
AR_gpt-4o_17_147_2928,C1
AR_gpt-4o_17_147_2929,C1
AR_gpt-4o_17_147_2930,C1
AR_gpt-4o_17_147_2931,C2
AR_gpt-4o_17_147_2932,C2
AR_gpt-4o_17_147_2933,C2
AR_gpt-4o_17_147_2934,C2
AR_gpt-4o_17_147_2935,C2
AR_gpt-4o_17_147_2936,C2
AR_gpt-4o_17_147_2937,C2
AR_gpt-4o_17_147_2938,C2
AR_gpt-4o_17_147_2939,C2
AR_gpt-4o_17_147_2940,C2
AR_gpt-4o_17_148_2941,C1
AR_gpt-4o_17_148_2942,C1
AR_gpt-4o_17_148_2943,C1
AR_gpt-4o_17_148_2944,C1
AR_gpt-4o_17_148_2945,C1
AR_gpt-4o_17_148_2946,C1
AR_gpt-4o_17_148_2947,C1
AR_gpt-4o_17_148_2948,C1
AR_gpt-4o_17_148_2949,C1
AR_gpt-4o_17_148_2950,C1
AR_gpt-4o_17_148_2951,C2
AR_gpt-4o_17_148_2952,C2
AR_gpt-4o_17_148_2953,C2
AR_gpt-4o_17_148_2954,C2
AR_gpt-4o_17_148_2955,C2
AR_gpt-4o_17_148_2956,C2
AR_gpt-4o_17_148_2957,C2
AR_gpt-4o_17_148_2958,C2
AR_gpt-4o_17_148_2959,C2
AR_gpt-4o_17_148_2960,C2
AR_gpt-4o_1_149_2961,C1
AR_gpt-4o_1_149_2962,C1
AR_gpt-4o_1_149_2963,C1
AR_gpt-4o_1_149_2964,C1
AR_gpt-4o_1_149_2965,C1
AR_gpt-4o_1_149_2966,C1
AR_gpt-4o_1_149_2967,C1
AR_gpt-4o_1_149_2968,C1
AR_gpt-4o_1_149_2969,C1
AR_gpt-4o_1_149_2970,C1
AR_gpt-4o_1_149_2971,C2
AR_gpt-4o_1_149_2972,C2
AR_gpt-4o_1_149_2973,C2
AR_gpt-4o_1_149_2974,C2
AR_gpt-4o_1_149_2975,C2
AR_gpt-4o_1_149_2976,C2
AR_gpt-4o_1_149_2977,C2
AR_gpt-4o_1_149_2978,C2
AR_gpt-4o_1_149_2979,C2
AR_gpt-4o_1_149_2980,C2
AR_gpt-4o_1_150_2981,C1
AR_gpt-4o_1_150_2982,C1
AR_gpt-4o_1_150_2983,C1
AR_gpt-4o_1_150_2984,C1
AR_gpt-4o_1_150_2985,C1
AR_gpt-4o_1_150_2986,C1
AR_gpt-4o_1_150_2987,C1
AR_gpt-4o_1_150_2988,C1
AR_gpt-4o_1_150_2989,C1
AR_gpt-4o_1_150_2990,C1
AR_gpt-4o_1_150_2991,C2
AR_gpt-4o_1_150_2992,C2
AR_gpt-4o_1_150_2993,C2
AR_gpt-4o_1_150_2994,C2
AR_gpt-4o_1_150_2995,C2
AR_gpt-4o_1_150_2996,C2
AR_gpt-4o_1_150_2997,C2
AR_gpt-4o_1_150_2998,C2
AR_gpt-4o_1_150_2999,C2
AR_gpt-4o_1_150_3000,C2
AR_gpt-4o_3_151_3001,C1
AR_gpt-4o_3_151_3002,C1
AR_gpt-4o_3_151_3003,C1
AR_gpt-4o_3_151_3004,C1
AR_gpt-4o_3_151_3005,C1
AR_gpt-4o_3_151_3006,C1
AR_gpt-4o_3_151_3007,C1
AR_gpt-4o_3_151_3008,C1
AR_gpt-4o_3_151_3009,C1
AR_gpt-4o_3_151_3010,C1
AR_gpt-4o_3_151_3011,C2
AR_gpt-4o_3_151_3012,C2
AR_gpt-4o_3_151_3013,C2
AR_gpt-4o_3_151_3014,C2
AR_gpt-4o_3_151_3015,C2
AR_gpt-4o_3_151_3016,C2
AR_gpt-4o_3_151_3017,C2
AR_gpt-4o_3_151_3018,C2
AR_gpt-4o_3_151_3019,C2
AR_gpt-4o_3_151_3020,C2
AR_gpt-4o_3_152_3021,C1
AR_gpt-4o_3_152_3022,C1
AR_gpt-4o_3_152_3023,C1
AR_gpt-4o_3_152_3024,C1
AR_gpt-4o_3_152_3025,C1
AR_gpt-4o_3_152_3026,C1
AR_gpt-4o_3_152_3027,C1
AR_gpt-4o_3_152_3028,C1
AR_gpt-4o_3_152_3029,C1
AR_gpt-4o_3_152_3030,C1
AR_gpt-4o_3_152_3031,C2
AR_gpt-4o_3_152_3032,C2
AR_gpt-4o_3_152_3033,C2
AR_gpt-4o_3_152_3034,C2
AR_gpt-4o_3_152_3035,C2
AR_gpt-4o_3_152_3036,C2
AR_gpt-4o_3_152_3037,C2
AR_gpt-4o_3_152_3038,C2
AR_gpt-4o_3_152_3039,C2
AR_gpt-4o_3_152_3040,C2
AR_gpt-4o_18_153_3041,A1
AR_gpt-4o_18_153_3042,A1
AR_gpt-4o_18_153_3043,A1
AR_gpt-4o_18_153_3044,A1
AR_gpt-4o_18_153_3045,A1
AR_gpt-4o_18_153_3046,A1
AR_gpt-4o_18_153_3047,A1
AR_gpt-4o_18_153_3048,A1
AR_gpt-4o_18_153_3049,A1
AR_gpt-4o_18_153_3050,A1
AR_gpt-4o_18_153_3051,A2
AR_gpt-4o_18_153_3052,A2
AR_gpt-4o_18_153_3053,A2
AR_gpt-4o_18_153_3054,A2
AR_gpt-4o_18_153_3055,A2
AR_gpt-4o_18_153_3056,A2
AR_gpt-4o_18_153_3057,A2
AR_gpt-4o_18_153_3058,A2
AR_gpt-4o_18_153_3059,A2
AR_gpt-4o_18_153_3060,A2
AR_gpt-4o_18_154_3061,B1
AR_gpt-4o_18_154_3062,B1
AR_gpt-4o_18_154_3063,B1
AR_gpt-4o_18_154_3064,B1
AR_gpt-4o_18_154_3065,B1
AR_gpt-4o_18_154_3066,B1
AR_gpt-4o_18_154_3067,B1
AR_gpt-4o_18_154_3068,B1
AR_gpt-4o_18_154_3069,B1
AR_gpt-4o_18_154_3070,B1
AR_gpt-4o_18_154_3071,B2
AR_gpt-4o_18_154_3072,B2
AR_gpt-4o_18_154_3073,B2
AR_gpt-4o_18_154_3074,B2
AR_gpt-4o_18_154_3075,B2
AR_gpt-4o_18_154_3076,B2
AR_gpt-4o_18_154_3077,B2
AR_gpt-4o_18_154_3078,B2
AR_gpt-4o_18_154_3079,B2
AR_gpt-4o_18_154_3080,B2
AR_gpt-4o_18_155_3081,C1
AR_gpt-4o_18_155_3082,C1
AR_gpt-4o_18_155_3083,C1
AR_gpt-4o_18_155_3084,C1
AR_gpt-4o_18_155_3085,C1
AR_gpt-4o_18_155_3086,C1
AR_gpt-4o_18_155_3087,C1
AR_gpt-4o_18_155_3088,C1
AR_gpt-4o_18_155_3089,C1
AR_gpt-4o_18_155_3090,C1
AR_gpt-4o_18_155_3091,C2
AR_gpt-4o_18_155_3092,C2
AR_gpt-4o_18_155_3093,C2
AR_gpt-4o_18_155_3094,C2
AR_gpt-4o_18_155_3095,C2
AR_gpt-4o_18_155_3096,C2
AR_gpt-4o_18_155_3097,C2
AR_gpt-4o_18_155_3098,C2
AR_gpt-4o_18_155_3099,C2
AR_gpt-4o_18_155_3100,C2
AR_gpt-4o_19_156_3101,A1
AR_gpt-4o_19_156_3102,A1
AR_gpt-4o_19_156_3103,A1
AR_gpt-4o_19_156_3104,A1
AR_gpt-4o_19_156_3105,A1
AR_gpt-4o_19_156_3106,A1
AR_gpt-4o_19_156_3107,A1
AR_gpt-4o_19_156_3108,A1
AR_gpt-4o_19_156_3109,A1
AR_gpt-4o_19_156_3110,A1
AR_gpt-4o_19_156_3111,A2
AR_gpt-4o_19_156_3112,A2
AR_gpt-4o_19_156_3113,A2
AR_gpt-4o_19_156_3114,A2
AR_gpt-4o_19_156_3115,A2
AR_gpt-4o_19_156_3116,A2
AR_gpt-4o_19_156_3117,A2
AR_gpt-4o_19_156_3118,A2
AR_gpt-4o_19_156_3119,A2
AR_gpt-4o_19_156_3120,A2
AR_gpt-4o_19_157_3121,B1
AR_gpt-4o_19_157_3122,B1
AR_gpt-4o_19_157_3123,B1
AR_gpt-4o_19_157_3124,B1
AR_gpt-4o_19_157_3125,B1
AR_gpt-4o_19_157_3126,B1
AR_gpt-4o_19_157_3127,B1
AR_gpt-4o_19_157_3128,B1
AR_gpt-4o_19_157_3129,B1
AR_gpt-4o_19_157_3130,B1
AR_gpt-4o_19_157_3131,B2
AR_gpt-4o_19_157_3132,B2
AR_gpt-4o_19_157_3133,B2
AR_gpt-4o_19_157_3134,B2
AR_gpt-4o_19_157_3135,B2
AR_gpt-4o_19_157_3136,B2
AR_gpt-4o_19_157_3137,B2
AR_gpt-4o_19_157_3138,B2
AR_gpt-4o_19_157_3139,B2
AR_gpt-4o_19_157_3140,B2
AR_gpt-4o_19_158_3141,C1
AR_gpt-4o_19_158_3142,C1
AR_gpt-4o_19_158_3143,C1
AR_gpt-4o_19_158_3144,C1
AR_gpt-4o_19_158_3145,C1
AR_gpt-4o_19_158_3146,C1
AR_gpt-4o_19_158_3147,C1
AR_gpt-4o_19_158_3148,C1
AR_gpt-4o_19_158_3149,C1
AR_gpt-4o_19_158_3150,C1
AR_gpt-4o_19_158_3151,C2
AR_gpt-4o_19_158_3152,C2
AR_gpt-4o_19_158_3153,C2
AR_gpt-4o_19_158_3154,C2
AR_gpt-4o_19_158_3155,C2
AR_gpt-4o_19_158_3156,C2
AR_gpt-4o_19_158_3157,C2
AR_gpt-4o_19_158_3158,C2
AR_gpt-4o_19_158_3159,C2
AR_gpt-4o_19_158_3160,C2
AR_gpt-4o_20_159_3161,A1
AR_gpt-4o_20_159_3162,A1
AR_gpt-4o_20_159_3163,A1
AR_gpt-4o_20_159_3164,A1
AR_gpt-4o_20_159_3165,A1
AR_gpt-4o_20_159_3166,A1
AR_gpt-4o_20_159_3167,A1
AR_gpt-4o_20_159_3168,A1
AR_gpt-4o_20_159_3169,A1
AR_gpt-4o_20_159_3170,A1
AR_gpt-4o_20_159_3171,A2
AR_gpt-4o_20_159_3172,A2
AR_gpt-4o_20_159_3173,A2
AR_gpt-4o_20_159_3174,A2
AR_gpt-4o_20_159_3175,A2
AR_gpt-4o_20_159_3176,A2
AR_gpt-4o_20_159_3177,A2
AR_gpt-4o_20_159_3178,A2
AR_gpt-4o_20_159_3179,A2
AR_gpt-4o_20_159_3180,A2
AR_gpt-4o_20_160_3181,B1
AR_gpt-4o_20_160_3182,B1
AR_gpt-4o_20_160_3183,B1
AR_gpt-4o_20_160_3184,B1
AR_gpt-4o_20_160_3185,B1
AR_gpt-4o_20_160_3186,B1
AR_gpt-4o_20_160_3187,B1
AR_gpt-4o_20_160_3188,B1
AR_gpt-4o_20_160_3189,B1
AR_gpt-4o_20_160_3190,B1
AR_gpt-4o_20_160_3191,B2
AR_gpt-4o_20_160_3192,B2
AR_gpt-4o_20_160_3193,B2
AR_gpt-4o_20_160_3194,B2
AR_gpt-4o_20_160_3195,B2
AR_gpt-4o_20_160_3196,B2
AR_gpt-4o_20_160_3197,B2
AR_gpt-4o_20_160_3198,B2
AR_gpt-4o_20_160_3199,B2
AR_gpt-4o_20_160_3200,B2
AR_gpt-4o_20_161_3201,C1
AR_gpt-4o_20_161_3202,C1
AR_gpt-4o_20_161_3203,C1
AR_gpt-4o_20_161_3204,C1
AR_gpt-4o_20_161_3205,C1
AR_gpt-4o_20_161_3206,C1
AR_gpt-4o_20_161_3207,C1
AR_gpt-4o_20_161_3208,C1
AR_gpt-4o_20_161_3209,C1
AR_gpt-4o_20_161_3210,C1
AR_gpt-4o_20_161_3211,C2
AR_gpt-4o_20_161_3212,C2
AR_gpt-4o_20_161_3213,C2
AR_gpt-4o_20_161_3214,C2
AR_gpt-4o_20_161_3215,C2
AR_gpt-4o_20_161_3216,C2
AR_gpt-4o_20_161_3217,C2
AR_gpt-4o_20_161_3218,C2
AR_gpt-4o_20_161_3219,C2
AR_gpt-4o_20_161_3220,C2
